"similarity","quizTitleA","quizTitleB","slugA","slugB","locationA","locationB","pathA","pathB"
"1.000","TEAS Reading Practice Test Set 15","TEAS Reading Practice Test Set 3","teas-reading-practice-test-set-15","teas-reading-practice-test-set-3","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/R8xoEcO05QfGke6epALS","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/kD4oQPOQqrEb3IzASVS1"
"1.000","TEAS Reading Practice Test Set 15","TEAS Reading Practice Test Set 11","teas-reading-practice-test-set-15","teas-reading-practice-test-set-11","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/R8xoEcO05QfGke6epALS","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/mR7LVDa7EQWk5YBeAFsD"
"1.000","TEAS Reading Practice Test Set 15","TEAS Reading Practice Test Set 16","teas-reading-practice-test-set-15","teas-reading-practice-test-set-16","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/R8xoEcO05QfGke6epALS","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/qdPBG0cUyM12WznCL1yH"
"1.000","TEAS Reading Practice Test Set 2","TEAS Reading Practice Test Set 10","teas-reading-practice-test-set-2","teas-reading-practice-test-set-10","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/15BJZ9M7ZzW0shv3jcPl","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/1Q1BfIfJvBSGTfEswUs6"
"1.000","TEAS Reading Practice Test Set 2","TEAS Reading Practice Test Set 12","teas-reading-practice-test-set-2","teas-reading-practice-test-set-12","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/15BJZ9M7ZzW0shv3jcPl","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/5NTvfpVOtE5a560DsykQ"
"1.000","TEAS Reading Practice Test Set 2","TEAS Reading Practice Test Set 6","teas-reading-practice-test-set-2","teas-reading-practice-test-set-6","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/15BJZ9M7ZzW0shv3jcPl","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/8xmVvFmwDEEo4qyUN4PB"
"1.000","TEAS Reading Practice Test Set 2","TEAS Reading Practice Test Set 13","teas-reading-practice-test-set-2","teas-reading-practice-test-set-13","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/15BJZ9M7ZzW0shv3jcPl","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/DdOaj7o2STEkWwbqKigF"
"1.000","TEAS Reading Practice Test Set 2","TEAS Reading Practice Test Set 8","teas-reading-practice-test-set-2","teas-reading-practice-test-set-8","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/15BJZ9M7ZzW0shv3jcPl","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/KE4W8od6saoSm7hkp00V"
"1.000","TEAS Reading Practice Test Set 2","TEAS Reading Practice Test Set 15","teas-reading-practice-test-set-2","teas-reading-practice-test-set-15","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/15BJZ9M7ZzW0shv3jcPl","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/R8xoEcO05QfGke6epALS"
"1.000","TEAS Reading Practice Test Set 2","TEAS Reading Practice Test Set 7","teas-reading-practice-test-set-2","teas-reading-practice-test-set-7","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/15BJZ9M7ZzW0shv3jcPl","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/SXUhU5ldn3Tw8AaS1tri"
"1.000","TEAS Reading Practice Test Set 2","TEAS Reading Practice Test Set 9","teas-reading-practice-test-set-2","teas-reading-practice-test-set-9","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/15BJZ9M7ZzW0shv3jcPl","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/VN1Ns3W8Jo3kgHVmxMze"
"1.000","TEAS Reading Practice Test Set 2","TEAS Reading Practice Test Set 1","teas-reading-practice-test-set-2","teas-reading-practice-test-set-1","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/15BJZ9M7ZzW0shv3jcPl","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/eNCAkl1f48I13l0ohsbL"
"1.000","TEAS Reading Practice Test Set 2","TEAS Reading Practice Test Set 14","teas-reading-practice-test-set-2","teas-reading-practice-test-set-14","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/15BJZ9M7ZzW0shv3jcPl","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/fS0tPhwfWPmZ7p1qLhkC"
"1.000","TEAS Reading Practice Test Set 2","TEAS Reading Practice Test Set 3","teas-reading-practice-test-set-2","teas-reading-practice-test-set-3","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/15BJZ9M7ZzW0shv3jcPl","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/kD4oQPOQqrEb3IzASVS1"
"1.000","TEAS Reading Practice Test Set 2","TEAS Reading Practice Test Set 11","teas-reading-practice-test-set-2","teas-reading-practice-test-set-11","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/15BJZ9M7ZzW0shv3jcPl","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/mR7LVDa7EQWk5YBeAFsD"
"1.000","TEAS Reading Practice Test Set 2","TEAS Reading Practice Test Set 16","teas-reading-practice-test-set-2","teas-reading-practice-test-set-16","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/15BJZ9M7ZzW0shv3jcPl","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/qdPBG0cUyM12WznCL1yH"
"1.000","TEAS Reading Practice Test Set 3","TEAS Reading Practice Test Set 11","teas-reading-practice-test-set-3","teas-reading-practice-test-set-11","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/kD4oQPOQqrEb3IzASVS1","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/mR7LVDa7EQWk5YBeAFsD"
"1.000","TEAS Reading Practice Test Set 3","TEAS Reading Practice Test Set 16","teas-reading-practice-test-set-3","teas-reading-practice-test-set-16","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/kD4oQPOQqrEb3IzASVS1","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/qdPBG0cUyM12WznCL1yH"
"1.000","TEAS Reading Practice Test Set 6","TEAS Reading Practice Test Set 13","teas-reading-practice-test-set-6","teas-reading-practice-test-set-13","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/8xmVvFmwDEEo4qyUN4PB","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/DdOaj7o2STEkWwbqKigF"
"1.000","TEAS Reading Practice Test Set 6","TEAS Reading Practice Test Set 8","teas-reading-practice-test-set-6","teas-reading-practice-test-set-8","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/8xmVvFmwDEEo4qyUN4PB","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/KE4W8od6saoSm7hkp00V"
"1.000","TEAS Reading Practice Test Set 6","TEAS Reading Practice Test Set 15","teas-reading-practice-test-set-6","teas-reading-practice-test-set-15","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/8xmVvFmwDEEo4qyUN4PB","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/R8xoEcO05QfGke6epALS"
"1.000","TEAS Reading Practice Test Set 6","TEAS Reading Practice Test Set 7","teas-reading-practice-test-set-6","teas-reading-practice-test-set-7","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/8xmVvFmwDEEo4qyUN4PB","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/SXUhU5ldn3Tw8AaS1tri"
"1.000","TEAS Reading Practice Test Set 6","TEAS Reading Practice Test Set 9","teas-reading-practice-test-set-6","teas-reading-practice-test-set-9","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/8xmVvFmwDEEo4qyUN4PB","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/VN1Ns3W8Jo3kgHVmxMze"
"1.000","TEAS Reading Practice Test Set 6","TEAS Reading Practice Test Set 1","teas-reading-practice-test-set-6","teas-reading-practice-test-set-1","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/8xmVvFmwDEEo4qyUN4PB","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/eNCAkl1f48I13l0ohsbL"
"1.000","TEAS Reading Practice Test Set 6","TEAS Reading Practice Test Set 14","teas-reading-practice-test-set-6","teas-reading-practice-test-set-14","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/8xmVvFmwDEEo4qyUN4PB","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/fS0tPhwfWPmZ7p1qLhkC"
"1.000","TEAS Reading Practice Test Set 6","TEAS Reading Practice Test Set 3","teas-reading-practice-test-set-6","teas-reading-practice-test-set-3","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/8xmVvFmwDEEo4qyUN4PB","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/kD4oQPOQqrEb3IzASVS1"
"1.000","TEAS Reading Practice Test Set 6","TEAS Reading Practice Test Set 11","teas-reading-practice-test-set-6","teas-reading-practice-test-set-11","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/8xmVvFmwDEEo4qyUN4PB","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/mR7LVDa7EQWk5YBeAFsD"
"1.000","TEAS Reading Practice Test Set 6","TEAS Reading Practice Test Set 16","teas-reading-practice-test-set-6","teas-reading-practice-test-set-16","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/8xmVvFmwDEEo4qyUN4PB","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/qdPBG0cUyM12WznCL1yH"
"1.000","TEAS Reading Practice Test Set 7","TEAS Reading Practice Test Set 9","teas-reading-practice-test-set-7","teas-reading-practice-test-set-9","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/SXUhU5ldn3Tw8AaS1tri","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/VN1Ns3W8Jo3kgHVmxMze"
"1.000","TEAS Reading Practice Test Set 7","TEAS Reading Practice Test Set 1","teas-reading-practice-test-set-7","teas-reading-practice-test-set-1","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/SXUhU5ldn3Tw8AaS1tri","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/eNCAkl1f48I13l0ohsbL"
"1.000","TEAS Reading Practice Test Set 7","TEAS Reading Practice Test Set 14","teas-reading-practice-test-set-7","teas-reading-practice-test-set-14","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/SXUhU5ldn3Tw8AaS1tri","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/fS0tPhwfWPmZ7p1qLhkC"
"1.000","TEAS Reading Practice Test Set 7","TEAS Reading Practice Test Set 3","teas-reading-practice-test-set-7","teas-reading-practice-test-set-3","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/SXUhU5ldn3Tw8AaS1tri","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/kD4oQPOQqrEb3IzASVS1"
"1.000","TEAS Reading Practice Test Set 7","TEAS Reading Practice Test Set 11","teas-reading-practice-test-set-7","teas-reading-practice-test-set-11","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/SXUhU5ldn3Tw8AaS1tri","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/mR7LVDa7EQWk5YBeAFsD"
"1.000","TEAS Reading Practice Test Set 7","TEAS Reading Practice Test Set 16","teas-reading-practice-test-set-7","teas-reading-practice-test-set-16","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/SXUhU5ldn3Tw8AaS1tri","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/qdPBG0cUyM12WznCL1yH"
"1.000","TEAS Reading Practice Test Set 8","TEAS Reading Practice Test Set 15","teas-reading-practice-test-set-8","teas-reading-practice-test-set-15","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/KE4W8od6saoSm7hkp00V","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/R8xoEcO05QfGke6epALS"
"1.000","TEAS Reading Practice Test Set 8","TEAS Reading Practice Test Set 7","teas-reading-practice-test-set-8","teas-reading-practice-test-set-7","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/KE4W8od6saoSm7hkp00V","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/SXUhU5ldn3Tw8AaS1tri"
"1.000","TEAS Reading Practice Test Set 8","TEAS Reading Practice Test Set 9","teas-reading-practice-test-set-8","teas-reading-practice-test-set-9","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/KE4W8od6saoSm7hkp00V","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/VN1Ns3W8Jo3kgHVmxMze"
"1.000","TEAS Reading Practice Test Set 8","TEAS Reading Practice Test Set 1","teas-reading-practice-test-set-8","teas-reading-practice-test-set-1","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/KE4W8od6saoSm7hkp00V","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/eNCAkl1f48I13l0ohsbL"
"1.000","TEAS Reading Practice Test Set 8","TEAS Reading Practice Test Set 14","teas-reading-practice-test-set-8","teas-reading-practice-test-set-14","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/KE4W8od6saoSm7hkp00V","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/fS0tPhwfWPmZ7p1qLhkC"
"1.000","TEAS Reading Practice Test Set 8","TEAS Reading Practice Test Set 3","teas-reading-practice-test-set-8","teas-reading-practice-test-set-3","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/KE4W8od6saoSm7hkp00V","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/kD4oQPOQqrEb3IzASVS1"
"1.000","TEAS Reading Practice Test Set 8","TEAS Reading Practice Test Set 11","teas-reading-practice-test-set-8","teas-reading-practice-test-set-11","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/KE4W8od6saoSm7hkp00V","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/mR7LVDa7EQWk5YBeAFsD"
"1.000","TEAS Reading Practice Test Set 8","TEAS Reading Practice Test Set 16","teas-reading-practice-test-set-8","teas-reading-practice-test-set-16","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/KE4W8od6saoSm7hkp00V","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/qdPBG0cUyM12WznCL1yH"
"1.000","TEAS Reading Practice Test Set 9","TEAS Reading Practice Test Set 1","teas-reading-practice-test-set-9","teas-reading-practice-test-set-1","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/VN1Ns3W8Jo3kgHVmxMze","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/eNCAkl1f48I13l0ohsbL"
"1.000","TEAS Reading Practice Test Set 9","TEAS Reading Practice Test Set 14","teas-reading-practice-test-set-9","teas-reading-practice-test-set-14","ATI TEAS 7 > ATI TEAS Reading Practice Test","ATI TEAS 7 > ATI TEAS Reading Practice Test","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/VN1Ns3W8Jo3kgHVmxMze","pillarPages/nursing-entrance-exam/subPages/yrdSf0KpOcuybL1SLnw7/nestedSubPages/2JIZgWhm9jUkoNFmkY7R/quizzes/fS0tPhwfWPmZ7p1qLhkC"
